word;polarity
необъяснимый;0
необъяснимый;0
необъяснимый;0
необъятный;0
необъятный;1
необъятный;0
необъятный;0
необъятный;-1
необъятный;0
необъятный;1
необыкновенный;1
необыкновенный;0
необыкновенный;1
необычайный;1
необычайный;1
необычайный;1
необычный;0
необычный;0
необычный;0
необычный;0
необязательный;0
необязательный;0
необязательный;-1
необязательный;0
необязательный;0
необязательный;0
необязательный;0
необязательный;0
необязательный;0
неограниченный;0
неограниченный;0
неограниченный;1
неограниченный;0
неоднозначный;0
